rating_score,critic_likes,critic_comments,user_trialist,user_subscriber,user_eligible_for_trial,user_has_payment_method,movie_release_year,movie_title_language,movie_popularity,total_number_of_lists,total_list_comments,total_list_followers,total_list_movie_number
4.0,0,0,0,0,1,0,2000.0,en,27,1,0,1,10
3.0,0,0,0,0,1,0,2000.0,en,27,70,32,553,3793
3.0,0,0,0,0,1,0,2000.0,en,27,1,3,5,25
3.0,0,0,0,0,1,0,2000.0,en,27,8,1,3,73
3.0,0,0,0,0,1,1,2000.0,en,27,12,0,6,165
2.0,0,0,0,0,1,0,2000.0,en,27,9,1,12,224
3.0,0,0,1,1,0,1,2000.0,en,27,18,220,2535,8726
3.0,0,0,0,0,1,0,1997.0,en,16,18,0,32,4040
3.0,0,0,1,1,0,1,1997.0,en,16,13,25,422,1176
3.0,0,0,0,0,1,1,1997.0,en,16,1,8,122,199
4.0,0,0,1,1,0,1,1997.0,en,16,2,0,2,258
4.0,0,0,0,0,1,1,1997.0,en,16,9,0,12,296
3.0,0,0,0,0,1,0,1997.0,en,16,1,0,0,1
3.0,0,0,0,0,1,1,1997.0,en,16,64,6,385,5315
4.0,0,0,0,0,1,0,1997.0,en,16,9,9,21,1207
2.0,0,0,0,0,1,0,1997.0,en,16,13,6,22,334
4.0,0,0,0,0,1,1,1997.0,en,16,12,0,0,765
3.0,0,0,0,0,1,0,1997.0,en,16,39,7,30,1796
2.0,0,0,0,0,1,0,1997.0,en,16,3,0,1,289
2.0,0,0,0,0,1,0,1997.0,en,16,22,3,98,572
3.0,0,0,0,1,0,1,1997.0,en,16,2,3,3,27
4.0,0,0,0,0,1,1,1997.0,en,16,10,0,2,145
2.0,0,0,0,0,1,0,1997.0,en,16,2,2,5,210
4.0,0,0,0,0,1,0,1997.0,en,16,3,0,1,238
3.0,0,0,0,0,1,0,1997.0,en,16,7,4,8,40
4.0,0,0,0,1,0,1,1997.0,en,16,1,3,0,174
5.0,0,0,0,0,1,0,1997.0,en,16,12,2,82,1418
3.0,0,0,0,0,0,1,1997.0,en,16,2,0,1,63
3.0,0,0,0,0,1,0,1997.0,en,16,42,2,119,2240
3.0,0,0,0,0,1,1,1997.0,en,16,1,0,2,105
4.0,0,0,0,0,1,0,1997.0,en,16,1,0,0,4
2.0,0,0,0,0,1,0,1997.0,en,16,49,54,808,13862
2.0,0,0,0,1,0,1,1997.0,en,16,11,3,23,1264
3.0,0,0,0,0,0,1,1997.0,en,16,24,3,8,439
3.0,0,0,0,0,1,0,1997.0,en,16,1,1,4,21
3.0,0,0,0,0,1,1,1997.0,en,16,2,0,0,100
5.0,0,0,0,0,1,0,1997.0,en,16,69,11,40,3287
5.0,0,0,0,0,1,0,1997.0,en,16,1,0,8,58
4.0,0,1,0,0,1,0,1997.0,en,16,2,15,63,373
3.0,0,0,0,0,1,0,1997.0,en,16,5,3,13,1946
2.0,0,0,0,0,1,0,1997.0,en,16,3,3,14,39
5.0,0,0,0,0,1,0,1997.0,en,16,12,0,15,624
3.0,1,0,0,0,1,0,1997.0,en,16,2,0,14,82
4.0,0,0,0,0,1,0,1997.0,en,16,1,3,20,213
5.0,0,0,0,1,0,1,1997.0,en,16,1,0,2,10
4.0,0,0,1,1,0,0,1997.0,en,16,113,192,1833,8179
3.0,0,0,0,0,1,0,1997.0,en,16,4,0,33,3211
4.0,0,0,0,0,1,1,1997.0,en,16,1,7,147,596
5.0,0,0,0,0,1,0,1997.0,en,16,1,0,0,63
2.0,0,0,0,0,1,0,1997.0,en,16,9,1,7,1062
2.0,0,0,0,0,1,0,1997.0,en,16,1,0,0,1
3.0,0,0,0,0,0,1,1997.0,en,16,16,3,7,656
3.0,0,0,0,0,1,0,1997.0,en,16,103,35,442,3306
2.0,0,0,0,0,1,1,1997.0,en,16,1,0,63,66
2.0,0,0,0,0,1,0,1997.0,en,16,4,0,30,84
3.0,0,0,0,0,1,0,1997.0,en,16,3,1,22,63
3.0,0,0,0,0,1,0,1997.0,en,16,48,16,50,1489
4.0,0,0,0,0,1,0,1997.0,en,16,1,3,854,577
3.0,0,0,0,0,1,0,1997.0,en,16,2,0,0,13
3.0,0,0,0,0,1,1,1997.0,en,16,4,0,1,87
2.0,0,0,0,0,1,1,1997.0,en,16,7,2,7,274
4.0,0,0,0,0,1,1,1997.0,en,16,22,12,36,459
2.0,0,0,0,0,1,0,1997.0,en,16,9,6,33,152
1.0,0,0,0,0,1,0,1997.0,en,16,1,0,0,10
2.0,0,0,0,0,1,0,1997.0,en,16,7,0,0,82
4.0,0,0,0,0,1,0,1997.0,en,16,4,3,8,35
4.0,0,0,0,0,1,0,1997.0,en,16,23,66,552,1665
1.0,0,0,0,0,1,0,1997.0,en,16,1,0,1,2
2.0,0,0,0,0,1,1,1997.0,en,16,103,0,6,660
3.0,0,0,0,0,1,0,1997.0,en,16,1,1,2,10
1.0,0,0,0,0,1,0,1997.0,en,16,3,4,32,617
4.0,0,0,0,0,1,0,1997.0,en,16,6,41,941,203
4.0,0,0,0,0,1,0,1997.0,en,16,3,20,128,169
3.0,0,0,0,1,0,1,1997.0,en,16,7,7,340,2630
2.0,0,0,0,0,1,0,1997.0,en,16,13,4,21,255
2.0,0,0,0,1,0,1,1997.0,en,16,29,81,1021,3086
3.0,0,0,0,0,1,0,1997.0,en,16,2,3,27,150
4.0,0,0,0,0,1,1,1997.0,en,16,11,4,10,245
2.0,0,0,0,1,0,0,1997.0,en,16,1,0,0,59
3.0,0,0,1,1,0,0,1997.0,en,16,23,95,1079,3005
3.0,0,0,0,1,0,1,1997.0,en,16,101,65,406,1604
3.0,0,0,0,0,1,0,1997.0,en,16,6,1,2,100
3.0,0,0,0,0,1,0,1997.0,en,16,2,0,0,12
3.0,0,0,0,0,1,0,1997.0,en,16,2,0,2,25
3.0,0,0,0,0,0,1,1997.0,en,16,32,9,36,1078
4.0,0,0,0,0,1,0,1997.0,en,16,6,0,7,501
2.0,0,0,0,0,1,1,1997.0,en,16,40,3,7,423
4.0,0,0,0,0,1,0,1997.0,en,16,2,23,52,390
3.0,0,0,0,0,1,0,1997.0,en,16,1,1,2,5
4.0,0,0,1,1,0,0,1997.0,en,16,1,0,0,10
1.0,0,0,0,0,1,0,1997.0,en,16,11,4,10,133
3.0,0,0,0,0,1,0,1997.0,en,16,2,0,5,253
4.0,0,0,0,0,1,0,1997.0,en,16,3,2,18,66
2.0,0,0,0,0,1,0,1997.0,en,16,13,10,351,904
3.0,0,0,1,1,0,0,2000.0,en,52,1,0,0,28
4.0,0,0,0,1,0,1,2000.0,en,52,11,0,0,48
3.0,0,0,0,1,0,1,2000.0,en,52,2,0,0,33
3.0,0,0,0,0,1,0,2000.0,en,52,3,0,1,525
3.0,0,0,0,1,0,1,2000.0,en,52,2,0,0,109
3.0,0,0,0,0,1,0,2000.0,en,52,14,0,1,1783
3.0,0,0,0,1,0,1,2000.0,en,52,1,0,1,11
4.0,0,0,0,1,0,1,2000.0,en,52,43,0,6,705
3.0,0,0,1,1,0,1,2000.0,en,52,1,0,0,0
3.0,0,0,0,0,1,0,2000.0,en,52,6,1,21,114
3.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,1
2.0,0,0,0,1,0,1,2000.0,en,52,8,0,5,253
3.0,0,0,0,1,0,1,2000.0,en,52,27,5,9,3521
3.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,4
3.0,0,0,0,0,1,0,2000.0,en,52,1,0,1,16
3.0,0,0,1,1,0,0,2000.0,en,52,2,0,0,306
3.0,0,0,1,1,0,1,2000.0,en,52,4,0,0,233
3.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,100
2.0,0,0,0,0,1,0,2000.0,en,52,1,0,2,75
2.0,0,0,0,0,1,0,2000.0,en,52,1,1,2,5
2.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,1
3.0,0,0,0,0,1,1,2000.0,en,52,3,0,0,25
3.0,0,0,0,1,0,1,2000.0,en,52,12,2,51,954
2.0,0,0,0,1,0,1,2000.0,en,52,18,0,3,444
2.0,0,0,0,0,1,0,2000.0,en,52,14,0,9,520
1.0,0,0,1,1,0,0,2000.0,en,52,16,4,204,5052
3.0,0,0,0,0,1,1,2000.0,en,52,5,2,6,120
3.0,0,0,0,1,0,1,2000.0,en,52,8,0,0,132
2.0,0,0,0,0,1,1,2000.0,en,52,1,0,12,100
3.0,0,0,0,0,0,1,2000.0,en,52,14,1,9,553
3.0,0,0,0,0,1,0,2000.0,en,52,2,0,2,139
3.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,6
2.0,0,0,0,0,1,1,2000.0,en,52,1,0,0,115
4.0,0,0,0,1,0,1,2000.0,en,52,1,0,0,12
3.0,0,0,0,0,1,0,2000.0,en,52,6,4,365,354
3.0,0,0,0,1,0,0,2000.0,en,52,1,0,0,5
3.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,6
3.0,0,0,0,0,1,1,2000.0,en,52,3,0,3,148
3.0,0,0,0,1,0,1,2000.0,en,52,34,4,49,7307
3.0,0,0,0,1,0,1,2000.0,en,52,1,0,1,40
3.0,0,0,0,0,1,1,2000.0,en,52,2,0,0,2
3.0,1,0,0,0,1,1,2000.0,en,52,1,0,0,125
3.0,0,0,0,0,1,1,2000.0,en,52,1,0,59,78
3.0,0,0,0,0,0,1,2000.0,en,52,6,0,0,10
3.0,0,0,0,0,1,1,2000.0,en,52,1,0,0,25
4.0,0,0,0,0,1,1,2000.0,en,52,1,0,0,1
4.0,0,0,0,0,1,1,2000.0,en,52,6,0,0,264
4.0,0,0,0,0,1,1,2000.0,en,52,1,0,2,92
4.0,0,0,0,0,1,0,2000.0,en,52,4,0,24,4728
2.0,0,0,1,1,0,1,2000.0,en,52,1,0,0,5
4.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,3
4.0,0,0,0,0,1,1,2000.0,en,52,1,0,0,20
1.0,0,0,0,0,1,1,2000.0,en,52,1,0,0,44
3.0,0,0,0,0,1,1,2000.0,en,52,1,0,0,2
1.0,0,0,0,1,0,1,2000.0,en,52,33,1,95,3053
3.0,0,0,0,0,1,1,2000.0,en,52,2,0,1,70
3.0,0,0,0,0,1,1,2000.0,en,52,2,1,1,57
3.0,0,0,0,0,1,0,2000.0,en,52,1,0,6,365
3.0,0,0,0,0,1,0,2000.0,en,52,17,5,62,310
4.0,0,0,0,1,0,1,2000.0,en,52,1,0,0,103
3.0,0,0,1,1,0,0,2000.0,en,52,5,0,0,470
3.0,0,0,0,1,0,1,2000.0,en,52,6,0,0,138
5.0,0,0,0,0,1,0,2000.0,en,52,4,0,2,93
4.0,0,0,0,1,0,1,2000.0,en,52,32,3,57,1532
2.0,0,0,0,0,1,0,2000.0,en,52,1,4,0,21
4.0,0,0,0,1,0,1,2000.0,en,52,23,1,11,835
3.0,0,0,0,0,1,0,2000.0,en,52,1,0,5,73
4.0,0,0,0,1,0,1,2000.0,en,52,1,0,1,15
3.0,0,0,0,1,0,1,2000.0,en,52,4,0,5,34
4.0,0,0,0,0,1,1,2000.0,en,52,2,0,0,22
3.0,0,0,0,1,0,1,2000.0,en,52,1,0,0,18
4.0,0,0,0,1,0,1,2000.0,en,52,4,0,13,115
3.0,0,0,0,0,1,0,2000.0,en,52,1,0,1,15
3.0,0,0,0,0,1,1,2000.0,en,52,4,4,61,339
3.0,0,0,0,1,0,1,2000.0,en,52,3,0,0,6
2.0,0,0,0,0,1,0,2000.0,en,52,7,8,86,239
4.0,0,0,0,0,1,1,2000.0,en,52,33,49,88,615
3.0,0,0,0,0,1,1,2000.0,en,52,124,48,158,7138
2.0,0,0,0,0,1,0,2000.0,en,52,2,1,4,96
5.0,0,0,0,0,1,1,2000.0,en,52,1,0,0,3
2.0,0,0,0,0,1,0,2000.0,en,52,2,15,63,373
4.0,0,0,0,0,1,0,2000.0,en,52,7,0,7,85
2.0,0,0,0,0,1,0,2000.0,en,52,9,4,350,570
4.0,0,0,0,0,1,0,2000.0,en,52,8,6,56,415
3.0,0,0,0,0,1,1,2000.0,en,52,75,3,125,1332
2.0,0,0,0,1,0,1,2000.0,en,52,2,0,3,86
4.0,0,0,0,1,0,1,2000.0,en,52,1,0,0,40
3.0,0,0,0,0,0,1,2000.0,en,52,1,5,12,48
4.0,0,0,0,0,1,1,2000.0,en,52,4,0,0,8
4.0,0,0,0,1,0,1,2000.0,en,52,2,1,6,68
4.0,0,0,0,0,1,1,2000.0,en,52,2,0,0,4
3.0,0,0,0,0,1,0,2000.0,en,52,13,2,28,376
2.0,0,0,0,1,0,1,2000.0,en,52,3,0,0,109
3.0,0,0,1,1,0,0,2000.0,en,52,18,81,567,4746
4.0,0,0,0,0,1,1,2000.0,en,52,1,0,0,4
3.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,1
4.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,161
3.0,0,0,0,0,1,1,2000.0,en,52,3,0,1,75
4.0,0,0,0,1,0,1,2000.0,en,52,1,0,0,43
3.0,0,0,0,0,1,0,2000.0,en,52,1,7,455,1649
4.0,0,0,0,0,1,1,2000.0,en,52,10,22,26,137
3.0,0,0,0,0,1,0,2000.0,en,52,1,0,1,9
3.0,0,0,0,0,1,0,2000.0,en,52,2,0,0,28
2.0,0,0,0,0,1,1,2000.0,en,52,1,0,3,72
5.0,0,0,0,0,1,1,2000.0,en,52,4,3,4,140
4.0,0,0,0,0,1,1,2000.0,en,52,7,0,0,43
3.0,0,0,0,0,1,1,2000.0,en,52,7,0,0,339
3.0,0,0,0,0,1,0,2000.0,en,52,28,84,3337,9074
3.0,0,0,0,0,1,0,2000.0,en,52,2,0,1,7
4.0,0,0,0,1,0,1,2000.0,en,52,1,0,3,37
4.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,1
2.0,0,0,0,0,1,1,2000.0,en,52,3,0,3,51
4.0,0,0,0,0,1,1,2000.0,en,52,2,0,0,30
2.0,0,0,0,0,1,0,2000.0,en,52,1,0,1,3
2.0,0,0,0,1,0,1,2000.0,en,52,1,1,60,101
4.0,0,0,0,0,1,0,2000.0,en,52,2,0,17,55
4.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,7
4.0,0,0,0,0,1,0,2000.0,en,52,2,0,3,7
2.0,0,0,0,0,1,0,2000.0,en,52,3,4,24,260
3.0,0,0,0,1,0,1,2000.0,en,52,1,0,1,16
4.0,0,0,0,1,0,1,2000.0,en,52,2,2,9,69
2.0,0,0,0,0,1,0,2000.0,en,52,6,5,42,1528
2.0,0,0,0,0,1,0,2000.0,en,52,2,0,0,11
4.0,0,0,0,0,1,0,2000.0,en,52,1,0,3,8
3.0,0,0,0,0,1,1,2000.0,en,52,8,0,2,35
3.0,0,0,0,0,0,1,2000.0,en,52,18,18,44,443
2.0,0,0,0,1,0,1,2000.0,en,52,1,0,1,10
2.0,0,0,0,0,1,1,2000.0,en,52,9,43,433,1118
3.0,0,0,0,0,1,0,2000.0,en,52,2,1,10,998
3.0,0,0,0,0,1,1,2000.0,en,52,1,0,1,1
3.0,0,0,0,0,0,1,2000.0,en,52,1,0,8,34
3.0,0,0,0,0,1,0,2000.0,en,52,20,120,1651,4808
5.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,8
4.0,0,0,0,1,0,1,2000.0,en,52,1,0,0,3
1.0,0,0,0,0,1,1,2000.0,en,52,2,0,11,100
4.0,0,0,0,1,0,1,2000.0,en,52,1,0,0,10
3.0,0,0,0,0,1,1,2000.0,en,52,1,0,0,1
3.0,0,0,0,0,1,0,2000.0,en,52,8,0,4,79
3.0,0,0,0,1,0,1,2000.0,en,52,1,0,0,7
5.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,6
3.0,0,0,0,0,1,0,2000.0,en,52,5,0,5,114
3.0,0,0,0,0,1,0,2000.0,en,52,28,16,1609,3033
2.0,0,0,0,0,1,0,2000.0,en,52,4,0,0,5
5.0,0,0,0,0,1,0,2000.0,en,52,2,0,4,57
2.0,0,0,0,0,1,1,2000.0,en,52,1,0,0,2
5.0,0,0,0,0,0,1,2000.0,en,52,11,0,13,208
3.0,0,0,0,0,1,1,2000.0,en,52,1,0,0,18
2.0,0,0,0,0,1,1,2000.0,en,52,1,0,63,66
4.0,0,0,0,0,1,1,2000.0,en,52,3,0,0,29
2.0,0,0,0,0,0,1,2000.0,en,52,280,6,100,2955
3.0,0,0,0,0,1,1,2000.0,en,52,10,3,64,532
3.0,0,0,1,1,0,0,2000.0,en,52,6,0,0,22
3.0,0,0,0,0,1,0,2000.0,en,52,1,3,18,99
3.0,0,0,0,0,1,1,2000.0,en,52,41,2,47,420
3.0,0,0,0,0,1,1,2000.0,en,52,2,0,0,6
1.0,0,0,0,0,1,0,2000.0,en,52,11,1,9,100
4.0,0,0,0,0,1,0,2000.0,en,52,1,3,854,577
4.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,1
3.0,0,0,0,0,1,0,2000.0,en,52,6,0,53,998
4.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,1
4.0,0,0,0,0,1,1,2000.0,en,52,11,15,207,1121
2.0,0,0,0,0,1,0,2000.0,en,52,2,1,2,21
3.0,0,0,0,0,0,0,2000.0,en,52,1,1,177,154
4.0,0,0,0,1,0,1,2000.0,en,52,5,20,254,357
3.0,0,0,0,0,1,1,2000.0,en,52,3,0,5,62
3.0,0,0,0,0,1,0,2000.0,en,52,1,0,4,17
4.0,0,0,0,0,1,0,2000.0,en,52,8,0,6,45
3.0,0,0,0,1,0,1,2000.0,en,52,1,1,0,100
4.0,0,0,0,0,1,0,2000.0,en,52,16,12,42,458
5.0,0,0,0,1,0,1,2000.0,en,52,6,0,7,395
3.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,1
3.0,0,0,0,0,1,1,2000.0,en,52,2,0,0,15
2.0,0,0,0,1,0,1,2000.0,en,52,2,3,10,19
4.0,0,0,0,0,1,1,2000.0,en,52,2,0,0,4
4.0,0,0,0,0,1,0,2000.0,en,52,1,2,5,1
5.0,0,0,0,0,1,0,2000.0,en,52,1,0,1,22
3.0,0,0,1,1,0,0,2000.0,en,52,22,1,21,1361
5.0,0,0,0,0,1,0,2000.0,en,52,2,0,2,102
3.0,0,0,0,0,1,1,2000.0,en,52,9,0,3,768
3.0,0,0,0,1,0,1,2000.0,en,52,1,0,0,2
4.0,0,0,0,1,0,1,2000.0,en,52,4,0,8,99
3.0,0,0,0,0,1,0,2000.0,en,52,2,1,0,20
2.0,0,0,0,0,1,0,2000.0,en,52,9,6,33,152
3.0,0,0,0,1,0,1,2000.0,en,52,2,0,0,100
3.0,0,0,0,0,1,0,2000.0,en,52,6,4,229,1621
5.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,1
3.0,0,0,0,0,1,1,2000.0,en,52,17,11,58,706
3.0,0,0,0,0,1,0,2000.0,en,52,1,1,13,15
3.0,0,0,0,0,1,1,2000.0,en,52,1,1,2,10
3.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,13
4.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,1
3.0,0,0,0,1,0,1,2000.0,en,52,12,2,94,1420
1.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,30
4.0,0,0,0,0,1,0,2000.0,en,52,4,0,0,40
3.0,0,0,0,1,0,1,2000.0,en,52,3,10,46,88
3.0,0,0,0,0,1,0,2000.0,en,52,4,9,416,1274
2.0,0,0,0,0,1,1,2000.0,en,52,11,4,124,936
4.0,0,0,0,0,1,0,2000.0,en,52,4,0,16,235
3.0,0,0,0,0,1,0,2000.0,en,52,5,22,518,932
4.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,1
3.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,2
5.0,0,0,0,0,1,0,2000.0,en,52,3,0,1,10
3.0,0,0,0,0,1,0,2000.0,en,52,2,4,9,16
3.0,0,0,0,0,1,0,2000.0,en,52,144,109,959,3014
2.0,0,0,0,0,1,1,2000.0,en,52,7,5,103,473
4.0,0,0,0,1,0,0,2000.0,en,52,2,0,0,42
3.0,0,0,0,1,0,1,2000.0,en,52,3,0,16,60
3.0,0,0,0,1,0,1,2000.0,en,52,2,0,1,73
3.0,0,0,0,0,1,1,2000.0,en,52,1,2,1,1
4.0,0,0,0,0,1,0,2000.0,en,52,19,0,9,1270
2.0,0,0,0,0,1,1,2000.0,en,52,12,0,0,319
3.0,0,0,0,0,1,0,2000.0,en,52,6,2,9,70
4.0,0,0,0,1,0,1,2000.0,en,52,1,0,0,1
3.0,0,0,0,0,1,0,2000.0,en,52,1,4,2,15
3.0,0,0,0,0,1,0,2000.0,en,52,14,12,14,182
3.0,0,0,0,1,0,1,2000.0,en,52,47,28,121,1043
4.0,0,0,0,0,1,1,2000.0,en,52,3,18,43,56
3.0,0,0,0,0,0,1,2000.0,en,52,1,0,0,1
4.0,0,0,0,0,1,1,2000.0,en,52,14,27,281,282
3.0,0,0,0,0,1,1,2000.0,en,52,11,51,506,1061
4.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,0
5.0,0,0,0,0,1,1,2000.0,en,52,1,0,0,8
4.0,0,0,0,0,0,0,2000.0,en,52,6,14,892,842
3.0,0,0,0,0,1,0,2000.0,en,52,30,5,14,1028
5.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,9
3.0,0,0,0,1,0,0,2000.0,en,52,1,0,0,59
2.0,0,0,0,0,1,1,2000.0,en,52,40,3,7,423
3.0,0,0,0,1,0,1,2000.0,en,52,54,70,1953,6443
3.0,0,0,0,0,1,0,2000.0,en,52,13,30,1145,2890
3.0,0,0,0,0,1,0,2000.0,en,52,1,6,180,90
3.0,0,0,0,0,1,0,2000.0,en,52,3,21,91,71
4.0,0,0,0,0,1,1,2000.0,en,52,1,0,3,186
3.0,0,0,0,0,1,1,2000.0,en,52,11,0,0,477
2.0,0,0,0,0,1,0,2000.0,en,52,8,16,91,562
5.0,0,0,0,0,1,1,2000.0,en,52,3,0,4,50
3.0,0,0,0,0,0,1,2000.0,en,52,3,161,4144,1586
5.0,0,0,0,0,1,1,2000.0,en,52,5,1,3,125
3.0,0,0,0,0,1,1,2000.0,en,52,1,0,304,103
4.0,0,0,0,0,1,1,2000.0,en,52,9,31,277,418
3.0,0,0,0,0,1,1,2000.0,en,52,13,94,1047,3624
3.0,0,0,0,0,1,0,2000.0,en,52,4,2,18,61
2.0,0,0,0,0,1,1,2000.0,en,52,16,10,25,476
4.0,0,0,1,1,0,0,2000.0,en,52,4,0,4,194
3.0,0,0,0,1,0,1,2000.0,en,52,3,0,1,36
5.0,0,0,0,0,1,0,2000.0,en,52,18,3,21,1021
4.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,1
2.0,0,0,0,0,1,0,2000.0,en,52,10,20,378,938
4.0,0,0,0,0,1,0,2000.0,en,52,3,2,3,70
3.0,0,0,0,0,1,0,2000.0,en,52,3,8,2,40
4.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,3
3.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,1
4.0,0,0,0,0,1,0,2000.0,en,52,9,9,54,719
3.0,0,0,0,0,1,1,2000.0,en,52,1,0,0,2
4.0,0,0,1,1,0,1,2000.0,en,52,13,25,422,1176
2.0,0,0,0,0,1,0,2000.0,en,52,1,0,0,22
3.0,0,0,1,1,0,1,2000.0,en,52,7,70,1282,1201
2.0,0,0,0,0,0,1,2000.0,en,52,5,0,0,84
3.0,0,0,0,0,1,0,2000.0,en,52,2,0,5,253
4.0,0,0,0,1,0,1,2000.0,en,52,2,0,0,23
4.0,0,0,0,0,1,1,2000.0,en,52,2,0,0,20
4.0,0,0,0,0,1,0,2000.0,en,52,4,7,54,85
3.0,0,0,1,1,0,1,2000.0,en,52,18,220,2535,8726
1.0,0,0,0,0,1,0,2001.0,en,3,5,12,203,741
1.0,0,0,0,0,1,0,2001.0,en,3,1,0,0,19
2.0,0,0,0,0,1,0,2001.0,en,3,6,4,229,1621
4.0,0,0,0,0,1,1,2001.0,en,3,1,0,5,60
2.0,0,0,0,0,1,1,2001.0,en,3,19,38,294,960
2.0,0,0,0,0,1,1,2001.0,en,3,11,4,124,936
3.0,0,0,0,0,1,0,2001.0,en,3,1,0,0,3
2.0,0,0,0,1,0,1,2001.0,en,3,1,1,0,100
1.0,0,0,1,1,0,1,2001.0,en,3,36,25,131,601
2.0,0,0,0,0,1,0,2001.0,en,3,4,9,416,1274
3.0,0,0,0,0,1,1,2001.0,en,3,4,61,813,128
4.0,0,0,0,0,1,1,2001.0,en,3,1,0,1,12
2.0,0,0,0,0,1,1,2001.0,en,3,17,11,58,706
1.0,0,0,0,0,1,0,2001.0,en,3,2,11,31,100
3.0,0,0,0,0,1,0,2001.0,en,3,2,2,4,49
2.0,0,0,0,0,1,0,2001.0,en,3,22,16,21,315
1.0,0,0,0,0,1,1,2001.0,en,3,1,0,0,2
2.0,0,0,0,0,1,0,2001.0,en,3,1,19,419,115
4.0,0,0,0,0,1,0,2001.0,en,3,2,1,7,14
2.0,0,0,0,0,1,0,2001.0,en,3,9,9,54,719
1.0,0,0,0,0,1,0,2001.0,en,3,12,5,27,103
5.0,0,0,0,0,1,0,2001.0,en,3,2,3,56,112
3.0,0,0,0,0,1,0,2001.0,en,3,1,0,0,3
4.0,0,0,0,0,1,0,2001.0,en,3,2,0,1,209
2.0,0,0,0,0,1,1,2001.0,en,3,1,0,25,51
3.0,0,0,0,1,0,1,2001.0,en,3,20,50,2463,6191
3.0,0,0,0,0,1,0,2001.0,en,3,8,1,3,73
2.0,0,0,1,1,0,1,2001.0,en,3,18,220,2535,8726
4.0,0,0,0,1,0,1,1988.0,en,168,3,0,3,101
5.0,0,0,0,0,1,0,1988.0,en,168,25,15,36,571
4.0,1,0,0,0,1,0,1988.0,en,168,22,3,98,572
4.0,0,0,1,1,0,1,1988.0,en,168,1,0,0,1
3.0,0,0,0,0,1,0,1988.0,en,168,5,0,3,551
5.0,0,0,0,0,1,1,1988.0,en,168,11,0,1,40
4.0,0,0,0,1,0,1,1988.0,en,168,3,0,0,311
4.0,0,0,0,1,0,1,1988.0,en,168,1,0,1,35
5.0,0,0,1,1,0,0,1988.0,en,168,22,22,116,1702
4.0,0,0,0,0,1,0,1988.0,en,168,1,0,0,30
3.0,0,0,0,1,0,1,1988.0,en,168,8,5,144,2421
4.0,0,0,0,1,0,1,1988.0,en,168,1,0,0,10
3.0,0,0,0,0,1,0,1988.0,en,168,2,0,0,36
5.0,0,0,1,1,0,0,1988.0,en,168,17,0,0,532
4.0,0,0,1,1,0,0,1988.0,en,168,7,0,63,1267
5.0,0,0,0,1,0,1,1988.0,en,168,2,0,0,29
4.0,0,0,0,0,1,1,1988.0,en,168,1,0,0,37
4.0,1,0,0,0,1,0,1988.0,en,168,2,0,0,94
3.0,0,0,1,1,0,1,1988.0,en,168,3,1,15,124
3.0,0,0,0,0,1,0,1988.0,en,168,4,2,15,257
3.0,0,0,0,1,0,1,1988.0,en,168,2,0,0,100
5.0,0,0,0,1,0,1,1988.0,en,168,2,1,2,83
4.0,1,0,0,1,0,1,1988.0,en,168,13,2,13,621
4.0,0,0,0,1,0,1,1988.0,en,168,20,1,14,1427
4.0,0,0,0,1,0,1,1988.0,en,168,1,0,0,2
5.0,0,0,1,1,0,1,1988.0,en,168,1,0,0,1
5.0,0,0,0,1,0,1,1988.0,en,168,2,0,5,53
4.0,0,1,0,0,1,1,1988.0,en,168,1,0,2,105
3.0,0,0,1,1,0,1,1988.0,en,168,5,6,1,221
2.0,0,0,0,0,1,0,1988.0,en,168,2,0,4,94
5.0,0,0,0,0,1,1,1988.0,en,168,1,0,0,1
5.0,0,0,0,0,1,0,1988.0,en,168,6,0,1,107
5.0,0,1,0,1,0,1,1988.0,en,168,4,19,25,435
3.0,0,0,0,1,0,1,1988.0,en,168,9,0,2,28
